index,data,data2
95497,1,5
95498,1,5
95499,1,5
95500,2,5
95501,1.5,5
95502,1,5
95503,1,6
95504,0,7
95505,1,9
95506,0,11
95507,0,11
95508,0,12
95509,0,13
95510,2,13
95511,2,13
95512,3,12
95513,3,12
95514,4,11
95515,4,11
95516,5,10
95517,5,9
95518,4,8
95519,4,8
95520,4,8
95521,4,8
95522,4,8
95523,5,8
95524,5,9
95525,7,10
95526,7,10
95527,9,12
95528,10,12
95529,11,13
95530,11,13
95531,12,14
95532,12,14
95533,13,14
95534,13,14
95535,12,15
95536,12,14
95537,13,14
95538,13,14
95539,13,14
95540,13,15
95541,13,14
95542,13,14
95543,13,14
95544,13,14
95545,13,14
95546,13,14
95547,13,15
95548,13.5,15
95549,14,15
95550,14,15
95551,14,15
95552,15,15
95553,15,16
95554,15,16
95555,15,17
95556,16,17
95557,16,16
95558,15,16
95559,15,16
95560,15,16
95561,16,17
95562,15,17
95563,13,16
95564,12,16
95565,12,16
95566,11,15
95567,10,15
95568,10,15
95569,9,14
95570,9,14
95571,9,13
95572,9,13
95573,9,13
95574,9,13
95575,9,14
95576,10,15
95577,9,16
95578,9,17
95579,8,17
95580,7,17
95581,8,17
95582,8,17
95583,7,16
95584,7,15
95585,8,15
95586,7,14
95587,8,12
95588,8,12
95589,8,12
95590,8,11
95591,7,10
95592,8,10
95593,8,10
95594,8,10
95595,7,9
95596,7,8
95597,7,9
95598,7,10
95599,8,12
95600,8,13
95601,9,13
95602,9,16
95603,8,16
95604,9,17
95605,9,18
95606,9,18
95607,9,18
95608,9,16
95609,10,16
95610,9.4,14
95611,9.2,13.4
95612,8.9,12.7
95613,8.3,11.9
95614,7.1,10.6
95615,5.5,8.9
95616,3.7,7.1
95617,2.1,5.6
95618,0.9,4.5
95619,0.3,3.9
95620,0,3.6
95621,-0.3,3.4
95622,-1,2
95623,1,4
95624,2,6
95625,2,8
95626,4,10
95627,3,10
95628,3,10
95629,4,11
95630,3,10
95631,3,10
95632,3,10
95633,3,9
95634,3,10
95635,4,9
95636,4,9
95637,6,8
95638,6,8
95639,6,7
95640,5,6
95641,4,5
95642,4,5
95643,4,5
95644,5,6
95645,4,6
95646,4,5
95647,4,5
95648,4,8
95649,2,9
95650,0,11
95651,1,12
95652,1,11
95653,1,12
95654,4,10
95655,3,10
95656,2,9
95657,2,8
95658,2,7
95659,2,7
95660,2,6
95661,2,6
95662,2,7
95663,2,6
95664,1,4
95665,1,4
95666,2,5
95667,1,4
95668,1,3
95669,1,4
95670,1,4
95671,2,5
95672,2,7
95673,1,10
95674,1,10
95675,1,11
95676,1,12
95677,2,13
95678,1,14
95679,1,13
95680,1,11
95681,1,9
95682,2,9
95683,2,7
95684,2,6
95685,0,4
95686,0,4
95687,1,4
95688,0,3
95689,0,3
95690,0,3
95691,-1,2
95692,-1,2
95693,-2,1
95694,-1,1
95695,0,3
95696,2,5
95697,2,9
95698,1,11
95699,1,13
95700,1,14
95701,4,15
95702,5,15
95703,4,14
95704,4,13
95705,5,12
95706,5,11
95707,5,9
95708,5,8
95709,5,8
95710,4,7
95711,4,7
95712,4,6
95713,3,5
95714,3,5
95715,3,5
95716,2,5
95717,3,6
95718,2,4
95719,4,6
95720,6,9
95721,6,12
95722,8,15
95723,8,16
95724,8,17
95725,8,18
95726,8,18
95727,8,18
95728,8,16
95729,8,16
95730,9,14
95731,7,14
95732,7,14
95733,8,14
95734,8,13
95735,10,12
95736,10,12
95737,9,12
95738,9,11
95739,7,12
95740,7,11
95741,5,11
95742,5,10
95743,4,10
95744,3,10
95745,3,11
95746,3,12
95747,3,12
95748,2,11
95749,2,11
95750,2,10
95751,2,9
95752,2,8
95753,2,8
95754,1,7
95755,1,7
95756,1,7
95757,1,7
95758,1,7
95759,1,6
95760,1,6
95761,2,6
95762,2,6
95763,3,6
95764,2,6
95765,2,6
95766,1,6
95767,-1,7
95768,-1,8
95769,0,9
95770,-1,10
95771,-2,11
95772,0,12
95773,0,12
95774,-1,10
95775,-2,10
95776,-1,9
95777,-1,8
95778,-1,7
95779,-1,6
95780,-2,6
95781,-1,4
95782,-1,3
95783,-1,3
95784,-1,3
95785,-2,2
95786,-2,2
95787,-2,1
95788,-2,1
95789,-2,1
95790,-2,0
95791,0,2
95792,0,4
95793,1,7
95794,0,8
95795,-1,11
95796,-2,12
95797,-1,13
95798,0,14
95799,0,12
95800,1,11
95801,2,10
95802,2,8
95803,1,6
95804,0,5
95805,0,4
95806,-1,4
95807,-1,3
95808,-1,3
95809,-1,2
95810,-2,2
95811,-2,1
95812,-2,1
95813,-2,1
95814,-2,0
95815,0,2
95816,0,5
95817,1,8
95818,1,11
95819,-2,14
95820,-4,15
95821,-2,16
95822,-2,16
95823,-2,15
95824,-2,14
95825,-2,12
95826,0,10
95827,0,9
95828,-1,9
95829,0,7
95830,-1,6
95831,0,7
95832,0,7
95833,0,6
95834,0,5
95835,0,5
95836,1,6
95837,2,7
95838,4,10
95839,5,11
95840,6,13
95841,6,15
95842,6,16
95843,6,17
95844,6,17
95845,6,19
95846,6,18
95847,7,18
95848,8,16
95849,9,15
95850,9,15
95851,9,15
95852,10,15
95853,10,15
95854,10,16
95855,10,15
95856,10,16
95857,10,15
95858,10,15
95859,10,15
95860,10,15
95861,11,14
95862,11,14
95863,12,14
95864,12,14
95865,13,15
95866,13,15
95867,13,15
95868,13,15
95869,13,16
95870,13,16
95871,14,16
95872,14,16
95873,14,15
95874,14,16
95875,14,16
95876,13,15
95877,13,15
95878,12,15
95879,12,15
95880,11,14
95881,11,14
95882,11,14
95883,10,15
95884,10,14
95885,9,13
95886,9,12
95887,10,13
95888,10,15
95889,11,17
95890,10,17
95891,10,19
95892,9,16
95893,9,16
95894,8,17
95895,8,16
95896,8,16
95897,8,15
95898,8,15
95899,8,14
95900,9,13
95901,9,13
95902,8,12
95903,8,12
95904,8,11
95905,8,11
95906,7,11
95907,6,10
95908,5,11
95909,3,10
95910,3,9
95911,2,10
95912,3,11
95913,1,12
95914,2,14
95915,1,14
95916,2,15
95917,0,15
95918,1,15
95919,1,14
95920,2,12
95921,3,12
95922,3,11
95923,3,10
95924,3,9
95925,4,9
95926,4,9
95927,4,9
95928,4,8
95929,4,9
95930,4,9
95931,4,8
95932,4,8
95933,4,8
95934,4,8
95935,5,9
95936,5,11
95937,7,11
95938,8,12
95939,7,12
95940,8,13
95941,9,13
95942,9,13
95943,9,12
95944,10,12
95945,9,12
95946,10,12
95947,8,12
95948,8,12
95949,7,11
95950,6,11
95951,5,10
95952,4,9
95953,3,9
95954,1,8
95955,1,7
95956,0,7
95957,0,7
95958,0,7
95959,-1,7
95960,-2,6
95961,-1,8
95962,-3,8
95963,-2,7
95964,-2,7
95965,-4,7
95966,-3,7
95967,-4,7
95968,-3,6
95969,-4,6
95970,-5,6
95971,-5,6
95972,-1,5
95973,-1,5
95974,-1,4
95975,-1,4
95976,-1,4.2
95977,-1,4.5
95978,-1,4.7
95979,-1,5
95980,-1,5
95981,-2,4
95982,-1,4
95983,-1,5
95984,-3,6
95985,-2,6
95986,-2,6
95987,-2,7
95988,-3,7
95989,-2,7
95990,0,6
95991,1,6
95992,2,6
95993,3,6
95994,3,5
95995,4,6
95996,5,7
95997,5,7
95998,5,7
95999,5,6
96000,5,6
96001,5,6
96002,4,7
96003,4,6
96004,4,7
96005,4,6
96006,5,6
96007,6,7
96008,7,10
96009,6,11
96010,5,11
96011,5,12
96012,4,13
96013,5,12
96014,6,13
96015,4,13
96016,6,12
96017,6,12
96018,7,11
96019,6,10
96020,6,9
96021,6,8
96022,5,8
96023,5,7
96024,5,7
96025,5,7
96026,5,8
96027,5,8
96028,5,8
96029,6,8
96030,6,8
96031,6,8
96032,6,8
96033,6,8
96034,5,9
96035,6,9
96036,6,9
96037,5,10
96038,5,9
96039,4,9
96040,4,9
96041,0,9
96042,1,8
96043,1,7
96044,1,6
96045,0,5
96046,-2,5
96047,-2,5
96048,-2,5
96049,-1,5
96050,-2,4
96051,-2,4
96052,-2,4
96053,-2,4
96054,-2,3
96055,-1,4
96056,-1,5
96057,-2,6
96058,-2,7
96059,-1,9
96060,-1,8
96061,-1,7
96062,-1,8
96063,-2,8
96064,-2,6
96065,-1,6
96066,-1,5
96067,-1,5
96068,-1,5
96069,-1,4
96070,-1,2
96071,-1,3
96072,-1,2
96073,-1,2
96074,-1,1
96075,-1,1
96076,-1,1
96077,-1,2
96078,-1,1
96079,0,2
96080,1,4
96081,1,6
96082,-1,7
96083,-2,9
96084,-2,9
96085,-1,10
96086,-2,10
96087,0,10
96088,-1,9
96089,-1,8
96090,0,6
96091,0,5
96092,1,5
96093,0,5
96094,0,4
96095,0,3
96096,0,3
96097,0,3
96098,0,4
96099,0,3
96100,0,3
96101,0,3
96102,0,3
96103,1,4
96104,1,5
96105,1,6
96106,2,8
96107,1,9
96108,0,10
96109,0,11
96110,0,11
96111,0,9
96112,1,8
96113,1,8
96114,1,8
96115,2,7
96116,1,7
96117,2,7
96118,1,6
96119,0,6
96120,-4,7
96121,-5,7
96122,-4,7
96123,-3,6
96124,-3,6
96125,-3,7
96126,-3,6
96127,-2,6
96128,-3,7
96129,-4,7
96130,-6,7
96131,-7,7
96132,-6,7
96133,-7,7
96134,-8,6
96135,-9,5
96136,-9,4
96137,-9,4
96138,-9,3
96139,-10,3
96140,-9,2
96141,-10,2
96142,-9,1
96143,-9,1
96144,-9,1
96145,-9,1
96146,-10,0
96147,-9,0
96148,-9,-1
96149,-8,0
96150,-7.3,0.7
96151,-6.7,1.3
96152,-6,2
96153,-5,4
96154,-9,6
96155,-10,6
96156,-9,7
96157,-8,7
96158,-11,6
96159,-10,6
96160,-10,5
96161,-9,4
96162,-9,3
96163,-9,3
96164,-10,3
96165,-9,2
96166,-8,2
96167,-8,2
96168,-7,2
96169,-6,2
96170,-7,0
96171,-7,0
96172,-9,1
96173,-7,0
96174,-7,0
96175,-7,1
96176,-8,2
96177,-8,3
96178,-8,4
96179,-8,4
96180,-9,5
96181,-9,6
96182,-11,5
96183,-11,5
96184,-13,4
96185,-12,3
96186,-11,2
96187,-10,2
96188,-9,1
96189,-9,1
96190,-9,0
96191,-9,0
96192,-8,0
96193,-8,-1
96194,-8,-3
96195,-8,-2
96196,-8,-2
96197,-8,-2
96198,-8,-2
96199,-7,-1
96200,-6,0
96201,-7,2
96202,-7,3
96203,-6,4
96204,-7,5
96205,-8,5
96206,-6,6
96207,-8,5
96208,-8,4
96209,-8,3
96210,-8,3
96211,-8,2
96212,-8,2
96213,-8,2
96214,-7,2
96215,-7,1
96216,-7,0
96217,-7,1
96218,-6,1
96219,-6,1
96220,-6,1
96221,-6,2
96222,-6,1
96223,-6,2
96224,-5,3
96225,-6,5
96226,-6,5
96227,-6,6
96228,-6,7
96229,-6,7
96230,-7,8
96231,-7,7
96232,-7,6
96233,-6,5
96234,-6,5
96235,-6,4
96236,-5,4
96237,-4,3
96238,-4,3
96239,-4,3
96240,-4,2
96241,-4,2
96242,-4,1
96243,-3,1
96244,-4,0
96245,-3,0
96246,-4,0
96247,-3,1
96248,-3,2
96249,-1,4
96250,-3,6
96251,-3,6
96252,-3,6
96253,-4,8
96254,-3,7
96255,-2,7
96256,-3,6
96257,-2,5
96258,-2,4
96259,-2,3
96260,-2,2
96261,-2,2
96262,-2,3
96263,-3,2
96264,-2,2
96265,-3,2
96266,-3,1
96267,-3,3
96268,-3,1
96269,-5,4
96270,-4,4
96271,-4,4
96272,-5,5
96273,-4,7
96274,-7,7
96275,-7,6
96276,-9,7
96277,-9,6
96278,-8,7
96279,-9,6
96280,-9,5
96281,-8,4
96282,-9,4
96283,-8,3
96284,-8,2
96285,-8,2
96286,-8,2
96287,-7,1
96288,-7,1
96289,-7,0
96290,-7,0
96291,-7,-2
96292,-7,-2
96293,-7,-2
96294,-7,-1
96295,-6,0
96296,-6,2
96297,-8,3
96298,-8,4
96299,-8,5
96300,-9,6
96301,-10,5
96302,-10,6
96303,-11,5
96304,-11,4
96305,-9,3
96306,-10,2
96307,-11,2
96308,-10,1
96309,-10,1
96310,-9,0
96311,-9,0
96312,-9,-1
96313,-9,-1
96314,-9,-2
96315,-9,-2
96316,-8,-2
96317,-8,-2
96318,-8,-3
96319,-7,-2
96320,-7,0
96321,-7,1
96322,-6,3
96323,-8,5
96324,-8,5
96325,-8,6
96326,-8,6
96327,-8,5
96328,-9,5
96329,-8,4
96330,-9,3
96331,-8,2
96332,-8,2
96333,-8,2
96334,-8,1
96335,-7,1
96336,-7,1
96337,-7,0
96338,-7,-2
96339,-7,-1
96340,-7,-2
96341,-7,-2
96342,-7,-2
96343,-5,-1
96344,-4,2
96345,-4,3
96346,-3,7
96347,-3,7
96348,-5,7
96349,-4,8
96350,-3,8
96351,-5,8
96352,-5,7
96353,-5,7
96354,-4.8,5.1
96355,-4.5,4.3
96356,-4.2,3.5
96357,-3.9,3
96358,-3.6,2.9
96359,-3.4,3.1
96360,-3.2,3.5
96361,-3,3.9
96362,-2.8,4
96363,-2.6,4
96364,-2.3,3.9
96365,-2,3.7
96366,-2,4.3
96367,-2,4.7
96368,-2,5
96369,-2.7,6
96370,-3.3,7
96371,-4,8
96372,-4.3,7.7
96373,-4.7,7.3
96374,-5,7
96375,-5,7
96376,-4,6
96377,-4,5
96378,-3.7,4
96379,-3.3,3
96380,-3,2
96381,-3,1.7
96382,-3,1.3
96383,-3,1
96384,-3,0.7
96385,-3,0.3
96386,-3,0
96387,-3.3,-0.3
96388,-3.7,-0.7
96389,-4,-1
96390,-3.5,-0.5
96391,-3,0
96392,-2,2
96393,-1.3,4.3
96394,-0.7,6.7
96395,0,9
96396,0.7,9.7
96397,1.3,10.3
96398,2,11
96399,1.8,9.8
96400,1.7,8.7
96401,1.5,7.5
96402,1.3,6.3
96403,1.2,5.2
96404,1,4
96405,0.7,3.7
96406,0.3,3.3
96407,0,3
96408,0,2.3
96409,0,1.7
96410,0,1
96411,0.3,1.3
96412,0.7,1.7
96413,1,2
96414,0,2
96415,1,3
96416,2,4
96417,2.5,5.5
96418,3,7
96419,4,10
96420,4.3,10
96421,4.7,10
96422,5,10
96423,5.3,9.7
96424,5.7,9.3
96425,6,9
96426,6.3,8.7
96427,6.7,8.3
96428,7,8
96429,6.5,7.5
96430,6,7
96431,5.5,6.5
96432,5,6
96433,4.5,5.5
96434,4,5
96435,4,4
96436,4,4
96437,3,4
96438,3.3,4.3
96439,3.7,4.7
96440,4,5
96441,2.7,7.3
96442,1.3,9.7
96443,0,12
96444,-0.3,12
96445,-0.7,12
96446,-1,12
96447,-1,11.3
96448,-1,10.7
96449,-1,10
96450,-0.3,8.7
96451,0.3,7.3
96452,1,6
96453,0.3,5.3
96454,-0.3,4.7
96455,-1,4
96456,-1,3.3
96457,-1,2.7
96458,-1,2
96459,-1.3,1.7
96460,-1.5,1.5
96461,-1.8,1.2
96462,-2,1
96463,-1,3
96464,0,5
96465,-0.3,6.3
96466,-0.7,7.7
96467,-1,9
96468,-1.7,9.3
96469,-2.3,9.7
96470,-3,10
96471,-2.3,9.3
96472,-1.7,8.7
96473,-1,8
96474,-1,7
96475,-1,6
96476,-1,5
96477,-1,4.3
96478,-1,3.7
96479,-1,3
96480,-0.8,3
96481,-0.7,3
96482,-0.5,3
96483,-0.3,3
96484,-0.2,3
96485,0,3
96486,0.3,3.7
96487,0.7,4.3
96488,1,5
96489,1.5,7.5
96490,2,10
96491,2,10
96492,2.7,10.3
96493,3.3,10.7
96494,4,11
96495,4.3,10.7
96496,4.7,10.3
96497,5,10
96498,4.7,9
96499,4.3,8
96500,4,7
96501,3.7,6.3
96502,3.3,5.7
96503,3,5
96504,2.7,4.7
96505,2.3,4.3
96506,2,4
96507,2,5
96508,2,6
96509,2,7
96510,1.5,7
96511,1,7
96512,0.5,7
96513,0,7
96514,-0.5,7
96515,-1,7
96516,-2,8
96517,-1.5,7.5
96518,-1,7
96519,-1.3,6
96520,-1.7,5
96521,-2,4
96522,-2,3.5
96523,-2,3
96524,-2,2.7
96525,-2,2.5
96526,-2,2.2
96527,-2,2
96528,-2,1
96529,-2.5,0
96530,-3,-1
96531,-2.7,-0.7
96532,-2.3,-0.3
96533,-2,0
96534,-1.7,1
96535,-1.3,2
96536,-1,3
96537,-1,4
96538,-1.5,5.5
96539,-2,7
96540,-2.3,7.3
96541,-2.7,7.7
96542,-3,8
96543,-3,7.3
96544,-3,6.7
96545,-3,6
96546,-2.7,4.7
96547,-2.3,3.3
96548,-2,2
96549,-2.3,1.7
96550,-2.5,1.5
96551,-2.8,1.2
96552,-3,1
96553,-3,0.5
96554,-3,0
96555,-3,0
96556,-2.6,0.4
96557,-2.2,0.8
96558,-1.8,1.2
96559,-1.4,1.6
96560,-1,2
96561,-0.7,4.3
96562,-0.3,6.7
96563,0,9
96564,1,9.7
96565,2,10.3
96566,3,11
96567,2.3,10.3
96568,1.7,9.7
96569,1,9
96570,1,7.7
96571,1,6.3
96572,1,5
96573,0.7,4.3
96574,0.3,3.7
96575,0,3
96576,-0.3,2.7
96577,-0.7,2.3
96578,-1,2
96579,0,2
96580,0,2
96581,0,2
96582,0.7,3
96583,1.3,4
96584,2,5
96585,2,7
96586,2,9
96587,2,11
96588,2,13
96589,2,13
96590,1,14
96591,1,12.7
96592,1,11.3
96593,1,10
96594,1,9.3
96595,1,8.7
96596,1,8
96597,1,7
96598,1,6
96599,1,5
96600,1,4.7
96601,1,4.3
96602,1,4
96603,0.7,3.3
96604,0.3,2.7
96605,0,2
96606,1,3.7
96607,2,5.3
96608,3,7
96609,3,8.7
96610,3,10.3
96611,3,12
96612,3,11.7
96613,3,11.3
96614,3,11
96615,3,10.7
96616,3,10.3
96617,3,10
96618,3,9
96619,3,8
96620,3,7
96621,3,6
96622,3,6
96623,3,6
96624,3,6
96625,3,6
96626,3,6
96627,2,5
96628,2,5
96629,2,6
96630,2,6.7
96631,2,7.3
96632,2,8
96633,2,8.5
96634,2,9
96635,2,9
96636,2,10
96637,1.8,9.8
96638,1.6,9.6
96639,1.4,9.4
96640,1.2,9.2
96641,1,9
96642,1,8.3
96643,1,7.7
96644,1,7
96645,1,6.3
96646,1,5.7
96647,1,5
96648,1,5
96649,1,5
96650,1,4.5
96651,1,4
96652,1,3.5
96653,1,3
96654,1.2,3.8
96655,1.3,4.7
96656,1.5,5.5
96657,1.7,6.3
96658,1.8,7.2
96659,2,8
96660,1.7,8
96661,1.3,8
96662,1,8
96663,1.3,8
96664,1.7,8
96665,2,8
96666,2.7,7.7
96667,3.3,7.3
96668,4,7
96669,4,6
96670,4,5.5
96671,4,5
96672,3.3,4.3
96673,2.7,3.7
96674,2,3
96675,1,4
96676,1,4
96677,1,4
96678,1.5,4.5
96679,2,5
96680,1,5
96681,0.5,6.5
96682,0,8
96683,-1,8
96684,-1,8
96685,-1,8
96686,-1,8
96687,-1,7
96688,-1,6
96689,-1,5
96690,-1.3,4.7
96691,-1.7,4.3
96692,-2,4
96693,-1,3
96694,-1,2.7
96695,-1,2.3
96696,-1,2
96697,-1.4,2
96698,-1.8,2
96699,-2.2,2
96700,-2.6,2
96701,-3,2
96702,-3.7,2.7
96703,-4.3,3.3
96704,-5,4
96705,-5,5
96706,-5,6
96707,-5,7
96708,-4.7,7
96709,-4.3,7
96710,-4,7
96711,-4.3,6
96712,-4.7,5
96713,-5,4
96714,-4.7,3.3
96715,-4.3,2.7
96716,-4,2
96717,-4,1.3
96718,-4,0.7
96719,-4,0
96720,-4.3,-0.7
96721,-4.7,-1.3
96722,-5,-2
96723,-5,-2
96724,-5,-2
96725,-5,-2
96726,-5,-2
96727,-4,0
96728,-3,2
96729,-3,4
96730,-3,6
96731,-3,8
96732,-6,9
96733,-9,10
96734,-12,11
96735,-8.7,9.7
96736,-5.3,8.3
96737,-2,7
96738,-2,6.3
96739,-2,5.7
96740,-2,5
96741,-2.5,4
96742,-3,3
96743,-3,2
96744,-2.7,2.3
96745,-2.3,2.7
96746,-2,3
96747,-1.3,3.3
96748,-0.7,3.7
96749,0,4
96750,1,4
96751,2.5,5.5
96752,4,7
96753,4.7,7.7
96754,5.3,8.3
96755,6,9
96756,7,9
96757,8,9
96758,8,9
96759,8.7,9.3
96760,9.3,9.7
96761,10,10
96762,10.7,11.3
96763,11.3,12.7
96764,12,14
96765,9.5,13
96766,7,12
96767,6,10
96768,5.7,9.7
96769,5.3,9.3
96770,5,9
96771,5,8
96772,5,8
96773,5,8
96774,5,8.3
96775,5,8.7
96776,5,9
96777,4.5,10
96778,4,11
96779,4,10
96780,4,10.3
96781,4,10.7
96782,4,11
96783,3.8,10.2
96784,3.7,9.3
96785,3.5,8.5
96786,3.3,7.7
96787,3.2,6.8
96788,3,6
96789,1.7,5.7
96790,0.3,5.3
96791,-1,5
96792,-1,4.3
96793,-1,3.7
96794,-1,3
96795,-1.7,2.7
96796,-2.3,2.3
96797,-3,2
96798,-2.3,2.7
96799,-1.7,3.3
96800,-1,4
96801,-0.7,4.3
96802,-0.3,4.7
96803,0,5
96804,-2,5.3
96805,-4,5.7
96806,-6,6
96807,-5.7,5
96808,-5.3,4
96809,-5,3
96810,-5,2.7
96811,-5,2.3
96812,-5,2
96813,-4.7,2
96814,-4.3,2
96815,-4,2
96816,-4,1
96817,-4,0
96818,-4,0
96819,-4,1
96820,-4.5,0.5
96821,-5,0
96822,-5,0.7
96823,-5,1.3
96824,-5,2
96825,-5,3.7
96826,-5,5.3
96827,-5,7
96828,-5.3,6.7
96829,-5.7,6.3
96830,-6,6
96831,-6,6
96832,-6,5.5
96833,-6,5
96834,-5.3,4.3
96835,-4.7,3.7
96836,-4,3
96837,-3.7,2.3
96838,-3.3,1.7
96839,-3,1
96840,-3,1.3
96841,-3,1.7
96842,-3,2
96843,-3,1.7
96844,-3,1.3
96845,-3,1
96846,-3.3,2
96847,-3.7,3
96848,-4,4
96849,-5,5
96850,-6.5,6
96851,-8,7
96852,-7,7
96853,-6,7
96854,-5,7
96855,-4.3,6
96856,-3.7,5
96857,-3,4
96858,-3.3,3.7
96859,-3.7,3.3
96860,-4,3
96861,-4,3
96862,-4,3
96863,-4,3
96864,-3.7,2.7
96865,-3.3,2.3
96866,-3,2
96867,-3,1.7
96868,-3,1.3
96869,-3,1
96870,-3,1.7
96871,-3,2.3
96872,-3,3
96873,-4.3,4.3
96874,-5.7,5.7
96875,-7,7
96876,-7,7
96877,-5,6.5
96878,-3,6
96879,-4,5.3
96880,-5,4.7
96881,-6,4
96882,-7.1,3.4
96883,-8.1,2.7
96884,-9.2,2.1
96885,-8.3,1.8
96886,-7.3,1.5
96887,-6.4,1.2
96888,-6.1,0.7
96889,-5.8,0.2
96890,-5.6,-0.3
96891,-5.5,-0.7
96892,-5.4,-1.2
96893,-5.3,-1.7
96894,-5,-1
96895,-3.5,1.5
96896,-2,4
96897,-4.5,5
96898,-7,6
96899,-9,6
96900,-9,7
96901,-5,6
96902,-1,5
96903,-2,4.3
96904,-3,3.7
96905,-4,3
96906,-6,2.3
96907,-8,1.7
96908,-10,1
96909,-8.3,0.7
96910,-6.7,0.3
96911,-5,0
96912,-5,-0.3
96913,-5,-0.7
96914,-5,-1
96915,-5,-1.3
96916,-5,-1.7
96917,-5,-2
96918,-4.7,-1
96919,-4.3,0
96920,-4,1
96921,-4.7,2.3
96922,-5.3,3.7
96923,-6,5
96924,-6,5
96925,-6,5
96926,-6,5
96927,-6.3,4.7
96928,-6.7,4.3
96929,-7,4
96930,-6.3,3
96931,-5.7,2
96932,-5,1
96933,-5,0.7
96934,-5,0.3
96935,-5,0
96936,-5,-0.3
96937,-5,-0.7
96938,-5,-1
96939,-5,-1
96940,-4.7,-0.7
96941,-4.3,-0.3
96942,-4,0
96943,-3,1.5
96944,-2,3
96945,-1.3,4.7
96946,-0.7,6.3
96947,0,8
96948,0.5,8.5
96949,1,9
96950,0,9
96951,0,8.7
96952,0,8.3
96953,0,8
96954,0,7.3
96955,0,6.7
96956,0,6
96957,0,5
96958,0,4
96959,0,3
96960,-0.3,2.3
96961,-0.7,1.7
96962,-1,1
96963,-1.5,1
96964,-2,1
96965,-2,0
96966,-1.5,1
96967,-1,2
96968,-0.3,4
96969,0.5,6
96970,1.2,8
96971,2,10
96972,1.7,10.3
96973,1.3,10.7
96974,1,11
96975,1.5,11
96976,2,11
96977,2,10
96978,2.5,9
96979,3,8
96980,3,8
96981,3,8
96982,3,8
96983,3,8
96984,2.7,7.3
96985,2.3,6.7
96986,2,6
96987,2,6
96988,2,6
96989,2,6
96990,1.7,6.3
96991,1.3,6.7
96992,1,7
96993,0,7.7
96994,-1,8.3
96995,-2,9
96996,-2.3,9.3
96997,-2.7,9.7
96998,-3,10
96999,-2.7,8.7
97000,-2.3,7.3
97001,-2,6
97002,-2,5.3
97003,-2,4.7
97004,-2,4
97005,-1.5,4
97006,-1,4
97007,-1,3
97008,-1,3
97009,-1,3
97010,-1,3
97011,-1,2.7
97012,-1,2.3
97013,-1,2
97014,-1.3,3
97015,-1.7,4
97016,-2,5
97017,-3,6
97018,-4,7
97019,-5,8
97020,-2.7,7.3
97021,-0.3,6.7
97022,2,6
97023,2,5.3
97024,2,4.7
97025,2,4
97026,3,4
97027,3,4
97028,3,4
97029,2.3,3.7
97030,1.7,3.3
97031,1,3
97032,0.3,3
97033,-0.3,3
97034,-1,3
97035,-1.3,3
97036,-1.7,3
97037,-2,3
97038,-2,3.5
97039,-2,4
97040,-2,4.5
97041,-2,5
97042,-2,5.5
97043,-2,6
97044,-2.8,5.3
97045,-3.7,4.7
97046,-4.5,4
97047,-5.3,3.3
97048,-6.2,2.7
97049,-7,2
97050,-6.7,1.3
97051,-6.3,0.7
97052,-6,0
97053,-5.7,0
97054,-5.3,0
97055,-5,0
97056,-5,-0.3
97057,-5,-0.7
97058,-5,-1
97059,-5,-1
97060,-4.5,-1
97061,-4,-1
97062,-4.3,-0.7
97063,-4.7,-0.3
97064,-5,0
97065,-5.3,1
97066,-5.7,2
97067,-6,3
97068,-6,3.3
97069,-6,3.7
97070,-6,4
97071,-6,3
97072,-6,2.5
97073,-6,2
97074,-6,1.5
97075,-6,1
97076,-6,0
97077,-5.7,-0.3
97078,-5.3,-0.7
97079,-5,-1
97080,-4.7,-0.7
97081,-4.3,-0.3
97082,-4,0
97083,-4,-0.3
97084,-4,-0.7
97085,-4,-1
97086,-4,0
97087,-4,1
97088,-4,2
97089,-4.3,3
97090,-4.7,4
97091,-5,5
97092,-5.3,6
97093,-5.7,7
97094,-6,8
97095,-6,7
97096,-6,6
97097,-6,6
97098,-4.8,5.6
97099,-4.1,5.4
97100,-3.6,5.1
97101,-3,4.9
97102,-2.5,4.6
97103,-2,4.4
97104,-1.4,4.2
97105,-0.8,4.1
97106,-0.2,4
97107,0.3,4
97108,0.7,4
97109,1.1,3.9
97110,1.7,4.3
97111,2.3,4.7
97112,3,5
97113,3.3,5.3
97114,3.7,5.7
97115,4,6
97116,4.3,6.7
97117,4.7,7.3
97118,5,8
97119,5.3,8
97120,5.7,8
97121,6,8
97122,6,8
97123,3,8
97124,2,7
97125,1.7,6.3
97126,1.3,5.7
97127,1,5
97128,5,8
97129,2,6
97130,-1,4
97131,-1.7,3.3
97132,-2.3,2.7
97133,-3,2
97134,-3,2
97135,-2.5,3
97136,-2,4
97137,-2.3,4.7
97138,-2.7,5.3
97139,-3,6
97140,-3,5
97141,-3.5,5
97142,-4,5
97143,-5,4
97144,-4,3.5
97145,-3,3
97146,-3,3
97147,-3,3
97148,-3,2
97149,-3,2.7
97150,-3,3.3
97151,-3,4
97152,-4,3
97153,-4.2,2.8
97154,-4.4,2.6
97155,-4.6,2.4
97156,-4.8,2.2
97157,-5,2
97158,-4.7,2.7
97159,-4.3,3.3
97160,-4,4
97161,-4,4
97162,-4,5
97163,-4,6
